 Substance:Al_U       2023/12/12 09:53:01                     
 Input files: ./data/Al_U_large_n0001.dat to ./data/Al_U_large_n0001.dat step           1
 OMP processes  =            2
 Integration Monte Carlo     100000000 cell pairs, j_rand          10
 Supercell size:           1           1           1
 Unit cell parameter:   79.8159637       79.8159637       79.8159637    
 Atoms/unit_cell:           2
 Atoms  :    Al      U   
 Atom no.        1       2
 Occups:   0.9200  0.0800
 Weights: Xray            12.9937 91.9693
 Masks	:        1       1
 Smoothing FWHM [Å-1]   8.72664675E-02

 Output: Z(Q)
 Partials index      1  1    1  2    2  2
   Q [A-1]   Al_Al   Al_U   U_U
  27.663     0.001  -0.010   0.016
  27.707     0.001  -0.001   0.038
  27.751     0.002   0.004   0.018
  27.794     0.002  -0.013   0.010
  27.838    -0.000  -0.013   0.027
  27.882     0.000  -0.001   0.025
  27.925     0.002   0.004  -0.013
  27.969    -0.001   0.004  -0.013
  28.013    -0.002  -0.002   0.011
  28.056    -0.002  -0.003  -0.015
  28.100    -0.004  -0.005  -0.001
  28.143    -0.004  -0.007  -0.011
  28.187    -0.003   0.000  -0.064
  28.231    -0.002   0.001  -0.028
  28.274    -0.003  -0.015   0.022
  28.318    -0.002  -0.007  -0.010
  28.362     0.001   0.011  -0.045
  28.405    -0.000   0.001  -0.033
  28.449    -0.004   0.009  -0.021
  28.493    -0.004   0.016  -0.026
  28.536    -0.004  -0.012  -0.027
  28.580    -0.003  -0.011  -0.021
  28.623    -0.003  -0.001  -0.020
  28.667    -0.002  -0.011  -0.023
  28.711    -0.005   0.007  -0.010
  28.754    -0.006   0.017  -0.029
  28.798     0.001   0.001  -0.038
  28.842     0.002  -0.001   0.014
  28.885    -0.003   0.002   0.015
  28.929    -0.003   0.007  -0.012
  28.972    -0.002   0.003  -0.021
  29.016    -0.000  -0.015  -0.001
  29.060    -0.000  -0.010   0.025
  29.103    -0.003   0.002   0.051
  29.147    -0.002   0.002   0.063
  29.191    -0.003   0.009   0.027
  29.234    -0.002   0.003  -0.009
  29.278     0.001  -0.007  -0.027
  29.322     0.002   0.001   0.003
  29.365     0.004   0.007   0.029
  29.409     0.002   0.010   0.030
  29.452     0.000   0.006   0.036
  29.496     0.002  -0.005   0.016
  29.540     0.004  -0.002   0.004
  29.583     0.000   0.003   0.005
  29.627    -0.002   0.003   0.015
  29.671     0.002  -0.002   0.044
  29.714     0.005  -0.007   0.032
  29.758     0.002  -0.007  -0.007
  29.801     0.002   0.002  -0.026
  29.845     0.004   0.010   0.001
  29.889     0.004  -0.006   0.042
  29.932     0.003  -0.001   0.025
  29.976     0.006   0.003  -0.006
  30.020     0.004  -0.012  -0.020
  30.063    -0.000   0.001  -0.002
  30.107     0.001   0.000   0.022
  30.151     0.004  -0.011   0.010
  30.194     0.002   0.004  -0.023
  30.238     0.000   0.001  -0.027
  30.281     0.003   0.001  -0.005
  30.325     0.006   0.007  -0.038
  30.369     0.001  -0.007  -0.032
  30.412    -0.001  -0.008  -0.007
  30.456    -0.000  -0.001  -0.055
  30.500    -0.000   0.001  -0.022
  30.543     0.001  -0.000   0.033
  30.587     0.000  -0.002  -0.019
  30.631     0.001   0.005  -0.043
  30.674    -0.001   0.015  -0.031
  30.718    -0.005   0.004  -0.038
  30.761    -0.001  -0.013  -0.006
  30.805     0.003  -0.008   0.003
  30.849    -0.001   0.002  -0.012
  30.892    -0.002   0.010   0.019
  30.936    -0.002   0.006   0.015
  30.980    -0.001  -0.003  -0.016
  31.023    -0.001  -0.005  -0.010
  31.067    -0.004  -0.001   0.023
  31.110    -0.003   0.008   0.007
  31.154    -0.002   0.012  -0.025
  31.198     0.000   0.002  -0.008
  31.241     0.000  -0.004  -0.006
  31.285    -0.003  -0.001   0.003
  31.329    -0.005  -0.005   0.024
  31.372    -0.004  -0.003   0.041
  31.416    -0.005  -0.001   0.048
  31.460    -0.004  -0.001   0.034
  31.503    -0.000   0.004   0.022
  31.547    -0.000  -0.005   0.011
  31.590    -0.001  -0.008   0.017
  31.634    -0.001  -0.002   0.003
  31.678    -0.002   0.006   0.010
  31.721    -0.002   0.010   0.017
  31.765    -0.002  -0.002  -0.015
  31.809    -0.001  -0.005   0.018
  31.852    -0.000  -0.004   0.029
  31.896    -0.001   0.001   0.006
  31.940    -0.001   0.010   0.011
  31.983    -0.002   0.001  -0.002
  32.027     0.000  -0.008   0.022
  32.070     0.001  -0.007   0.025
  32.114    -0.001  -0.008  -0.026
  32.158     0.000  -0.006  -0.019
  32.201     0.001   0.001  -0.016
  32.245     0.000   0.003  -0.014
  32.289     0.001   0.003   0.002
  32.332     0.003   0.003  -0.023
  32.376     0.003  -0.000  -0.030
  32.419     0.001  -0.001  -0.005
  32.463     0.002  -0.004  -0.007
  32.507     0.003   0.004  -0.024
  32.550     0.005   0.005  -0.023
  32.594     0.006  -0.005  -0.017
  32.638     0.002   0.000  -0.010
  32.681     0.001   0.003  -0.019
  32.725     0.003   0.006  -0.036
  32.769     0.003   0.003  -0.028
  32.812     0.002  -0.002  -0.009
  32.856     0.001   0.002   0.008
  32.899     0.001   0.004   0.026
  32.943    -0.000   0.008   0.014
  32.987     0.001   0.005  -0.003
  33.030     0.001  -0.003  -0.011
  33.074     0.002  -0.006   0.004
  33.118     0.003  -0.003   0.024
  33.161     0.004   0.008   0.007
  33.205     0.001   0.009  -0.020
  33.249    -0.000  -0.003  -0.028
  33.292    -0.000  -0.007  -0.012
  33.336    -0.001   0.001   0.008
  33.379     0.001   0.002   0.027
  33.423    -0.000  -0.005   0.023
  33.467    -0.002  -0.006   0.004
  33.510     0.001  -0.005  -0.006
  33.554     0.002   0.005   0.009
  33.598    -0.000   0.006   0.014
  33.641    -0.002  -0.008  -0.016
  33.685    -0.002  -0.007   0.003
  33.728    -0.001  -0.001   0.026
  33.772    -0.001  -0.005   0.033
  33.816    -0.001  -0.004   0.044
  33.859    -0.002   0.002   0.018
  33.903    -0.004   0.001   0.011
  33.947    -0.005   0.002   0.016
  33.990    -0.004  -0.000   0.042
  34.034    -0.004  -0.001   0.055
  34.078    -0.003  -0.001   0.006
  34.121    -0.002  -0.005  -0.021
  34.165    -0.003  -0.001  -0.017
  34.208     0.000   0.003  -0.009
  34.252    -0.001  -0.002  -0.008
  34.296    -0.005  -0.003  -0.032
  34.339    -0.003   0.007  -0.052
  34.383     0.001   0.009  -0.027
  34.427    -0.001   0.001  -0.007
  34.470    -0.002   0.004  -0.020
  34.514     0.001   0.002  -0.010
  34.558     0.000  -0.006   0.008
  34.601    -0.001  -0.002   0.006
  34.645    -0.001   0.004   0.007
  34.688     0.001   0.008  -0.010
  34.732     0.002   0.007  -0.048
  34.776    -0.002  -0.004  -0.038
  34.819    -0.002  -0.010  -0.003
  34.863     0.002  -0.004   0.008
  34.907     0.001   0.005   0.004
  34.950     0.001   0.007   0.011
  34.994     0.002   0.002   0.015
  35.037     0.002   0.003  -0.019
  35.081     0.003   0.001  -0.036
  35.125     0.003  -0.004  -0.005
  35.168     0.002   0.001   0.003
  35.212     0.002   0.001  -0.008
  35.256     0.002  -0.001   0.002
  35.299     0.003   0.001   0.012
  35.343     0.003  -0.008   0.012
  35.387     0.001  -0.006  -0.032
  35.430     0.001   0.008  -0.032
  35.474     0.001   0.004   0.022
  35.517     0.003  -0.002   0.023
  35.561     0.003   0.000   0.043
  35.605     0.002  -0.004   0.053
  35.648     0.003  -0.006   0.011
  35.692    -0.000   0.000  -0.000
  35.736    -0.001   0.008  -0.014
  35.779     0.003   0.005   0.002
  35.823     0.002  -0.004   0.051
  35.867     0.000  -0.001   0.022
  35.910     0.002  -0.000  -0.021
  35.954    -0.000  -0.006   0.000
  35.997    -0.001  -0.009   0.019
  36.041     0.001  -0.005  -0.006
  36.085    -0.001   0.005  -0.006
  36.128    -0.002  -0.001   0.004
  36.172     0.000  -0.007   0.020
  36.216     0.001   0.001   0.046
  36.259     0.000  -0.001   0.017
  36.303     0.001  -0.005  -0.014
  36.346     0.000   0.003  -0.011
  36.390    -0.001   0.012   0.003
  36.434    -0.002   0.003  -0.002
  36.477    -0.003   0.002  -0.006
  36.521    -0.000   0.007  -0.010
  36.565     0.001  -0.003  -0.056
  36.608    -0.002  -0.001  -0.049
  36.652    -0.006   0.002   0.019
  36.696    -0.004  -0.001   0.028
  36.739    -0.001   0.000  -0.020
  36.783    -0.001  -0.002  -0.032
  36.826    -0.000  -0.001  -0.020
  36.870    -0.001   0.001  -0.027
  36.914    -0.002   0.002  -0.012
  36.957    -0.001   0.008  -0.012
  37.001    -0.000  -0.005  -0.011
  37.045    -0.002  -0.006   0.023
  37.088    -0.005   0.009   0.002
  37.132    -0.004   0.005  -0.024
  37.176     0.000   0.001  -0.014
  37.219     0.000  -0.004  -0.010
  37.263    -0.002  -0.007   0.007
  37.306    -0.002   0.001   0.014
  37.350     0.001   0.002  -0.005
  37.394     0.002   0.002  -0.008
  37.437    -0.002   0.005   0.006
  37.481    -0.002  -0.001   0.010
  37.525     0.001  -0.006  -0.003
  37.568     0.001   0.003   0.013
  37.612     0.001   0.007   0.025
  37.655     0.004  -0.006   0.012
  37.699     0.002  -0.009  -0.001
  37.743    -0.001  -0.001   0.006
  37.786     0.001   0.004   0.019
  37.830     0.005   0.006   0.014
  37.874     0.003   0.005   0.023
  37.917    -0.000  -0.002   0.007
  37.961     0.001  -0.009   0.001
  38.005     0.001  -0.004   0.031
  38.048     0.001  -0.005   0.016
  38.092     0.001  -0.010  -0.009
  38.135     0.002  -0.006   0.015
  38.179     0.003   0.001   0.032
  38.223     0.002   0.011  -0.000
  38.266     0.002   0.012  -0.022
  38.310     0.002   0.004  -0.019
  38.354     0.002  -0.000  -0.003
  38.397     0.001  -0.005   0.028
  38.441    -0.001  -0.003   0.023
  38.485     0.001  -0.002  -0.008
  38.528     0.002  -0.007  -0.013
  38.572     0.000  -0.003  -0.025
  38.615    -0.001  -0.003  -0.017
  38.659     0.000  -0.002  -0.001
  38.703     0.002   0.002  -0.016
  38.746     0.000   0.003  -0.007
  38.790    -0.001   0.006  -0.004
  38.834    -0.000   0.005  -0.017
  38.877     0.002   0.002  -0.023
  38.921     0.002  -0.001  -0.038
  38.964    -0.001  -0.002  -0.017
  39.008    -0.003   0.004  -0.002
  39.052    -0.000   0.001   0.001
  39.095     0.001  -0.005   0.011
  39.139    -0.001   0.004  -0.021
  39.183    -0.002   0.004  -0.031
  39.226    -0.002  -0.002   0.002
  39.270    -0.003   0.003   0.013
  39.314    -0.002   0.001   0.004
  39.357    -0.001  -0.005  -0.009
  39.401    -0.002  -0.001  -0.013
  39.444    -0.003  -0.002   0.002
  39.488    -0.002  -0.001   0.021
  39.532    -0.001   0.004   0.015
  39.575    -0.001   0.002   0.015
  39.619    -0.000  -0.002   0.012
  39.663    -0.001  -0.001  -0.005
  39.706    -0.002   0.007   0.004
  39.750    -0.001   0.007   0.020
  39.794    -0.001  -0.005   0.004
  39.837     0.000  -0.002  -0.010
  39.881     0.001   0.007   0.017
  39.924    -0.001   0.007   0.040
  39.968    -0.003  -0.004   0.021
  40.012    -0.004  -0.010  -0.008
  40.055    -0.002  -0.006  -0.002
  40.099     0.002  -0.000   0.007
  40.143     0.004   0.001   0.009
  40.186     0.000   0.003   0.009
  40.230    -0.000   0.000  -0.018
  40.273     0.004  -0.007   0.001
  40.317     0.003  -0.001   0.024
  40.361    -0.000   0.000   0.005
  40.404    -0.002  -0.006   0.030
  40.448    -0.001   0.001   0.036
  40.492     0.002   0.003  -0.003
  40.535     0.001  -0.004  -0.030
  40.579     0.000  -0.000  -0.038
  40.623     0.000  -0.000  -0.020
  40.666     0.001  -0.003  -0.006
  40.710     0.002  -0.003   0.011
  40.753     0.003  -0.010   0.016
  40.797     0.003  -0.001  -0.010
  40.841     0.001   0.015  -0.027
  40.884     0.000   0.008  -0.021
  40.928     0.000  -0.007  -0.014
  40.972     0.000  -0.009  -0.008
  41.015    -0.000  -0.003   0.005
  41.059     0.001   0.006  -0.017
  41.103     0.001   0.009  -0.035
  41.146     0.001   0.001   0.004
  41.190     0.001  -0.007   0.015
  41.233     0.002   0.001  -0.010
  41.277     0.001   0.008  -0.028
  41.321     0.003   0.003  -0.019
  41.364     0.002  -0.004  -0.006
  41.408    -0.001  -0.001  -0.028
  41.452    -0.001   0.008  -0.010
  41.495     0.002   0.004   0.032
  41.539     0.003   0.002   0.010
  41.582     0.001   0.003   0.011
  41.626    -0.001  -0.001   0.026
  41.670    -0.000  -0.001   0.008
  41.713    -0.000  -0.001  -0.005
  41.757    -0.002   0.003   0.004
  41.801    -0.001   0.004   0.020
  41.844     0.000  -0.003   0.010
  41.888    -0.001   0.002   0.018
  41.932    -0.001   0.008   0.024
  41.975    -0.000   0.003  -0.003
  42.019     0.000   0.002   0.001
  42.062    -0.001  -0.002   0.027
  42.106    -0.003  -0.004   0.021
  42.150     0.000  -0.001   0.002
  42.193     0.001  -0.002  -0.006
  42.237    -0.002  -0.001   0.008
  42.281    -0.002  -0.007   0.009
  42.324    -0.004  -0.010   0.001
  42.368    -0.004  -0.007   0.007
  42.412    -0.002  -0.004  -0.017
  42.455    -0.002   0.001  -0.025
  42.499    -0.001   0.000   0.000
  42.542    -0.001  -0.003   0.000
  42.586    -0.001  -0.003  -0.001
  42.630    -0.001  -0.005   0.010
  42.673    -0.002  -0.002   0.010
  42.717    -0.001   0.005   0.009
  42.761    -0.001   0.002  -0.002
  42.804    -0.001   0.000  -0.030
  42.848     0.001   0.004  -0.024
  42.891     0.000  -0.004   0.013
  42.935     0.000  -0.010   0.021
  42.979     0.001  -0.000   0.013
  43.022     0.000   0.008  -0.013
  43.066     0.001   0.001  -0.034
  43.110     0.000  -0.005  -0.016
  43.153     0.001   0.001  -0.002
  43.197     0.002   0.007  -0.028
  43.241     0.001   0.002  -0.025
  43.284    -0.000  -0.001  -0.004
  43.328     0.001   0.004  -0.028
  43.371     0.002   0.003  -0.014
  43.415     0.002   0.002   0.002
  43.459     0.002  -0.005   0.001
  43.502     0.003  -0.001   0.013
  43.546     0.004   0.011   0.011
  43.590     0.003   0.008   0.028
  43.633     0.001   0.002  -0.004
  43.677     0.001  -0.001  -0.028
  43.721     0.001  -0.003   0.016
  43.764     0.000  -0.000   0.011
  43.808     0.001   0.008  -0.007
  43.851     0.001   0.006   0.010
  43.895     0.001  -0.001   0.009
  43.939     0.002  -0.003  -0.002
  43.982     0.000   0.000  -0.000
  44.026    -0.001  -0.001   0.016
  44.070     0.002   0.002   0.026
  44.113     0.002   0.003   0.021
  44.157    -0.001  -0.003   0.004
  44.200    -0.001  -0.003   0.018
  44.244     0.001   0.002   0.018
  44.288     0.000   0.001  -0.020
  44.331    -0.001  -0.000   0.006
  44.375    -0.002  -0.004   0.020
  44.419    -0.001  -0.009   0.010
  44.462     0.001  -0.012   0.011
  44.506     0.001  -0.005  -0.013
  44.550    -0.001   0.005  -0.003
  44.593    -0.001  -0.001   0.014
  44.637    -0.001  -0.011   0.006
  44.680    -0.002  -0.005  -0.000
  44.724    -0.002   0.002  -0.028
  44.768    -0.002   0.001  -0.022
  44.811    -0.002   0.002   0.023
  44.855    -0.001  -0.005   0.015
  44.899    -0.002  -0.010  -0.021
  44.942    -0.003  -0.002  -0.045
  44.986     0.001   0.002  -0.021
  45.029     0.001   0.002   0.007
  45.073    -0.001   0.005  -0.005
  45.117    -0.002   0.003  -0.011
  45.160    -0.001   0.001   0.008
  45.204    -0.002   0.009  -0.001
  45.248    -0.003   0.006  -0.013
  45.291    -0.003   0.000  -0.000
  45.335    -0.002  -0.000  -0.018
  45.379    -0.000  -0.003  -0.022
  45.422     0.001   0.005   0.000
  45.466    -0.002   0.006   0.014
  45.509    -0.002   0.001   0.009
  45.553     0.001   0.006   0.003
  45.597     0.002   0.007  -0.003
  45.640     0.000   0.002  -0.008
  45.684     0.000  -0.006  -0.015
  45.728     0.001  -0.002  -0.023
  45.771     0.002   0.006  -0.004
  45.815     0.003   0.007   0.019
  45.859     0.002   0.002  -0.003
  45.902     0.001  -0.004  -0.024
  45.946     0.001  -0.001   0.018
  45.989     0.001   0.004   0.046
  46.033     0.002   0.000   0.010
  46.077     0.001  -0.001  -0.009
  46.120    -0.000   0.000   0.030
  46.164     0.001  -0.004   0.020
  46.208     0.002  -0.006  -0.001
  46.251     0.001   0.004   0.019
  46.295     0.001  -0.000  -0.004
  46.338     0.001  -0.010   0.007
  46.382     0.000  -0.002   0.036
  46.426     0.001   0.002   0.011
  46.469     0.002  -0.002  -0.008
  46.513     0.002  -0.006  -0.014
  46.557     0.001  -0.004  -0.002
  46.600     0.001   0.002   0.008
  46.644     0.002  -0.005   0.001
  46.688     0.001  -0.010  -0.005
  46.731     0.001  -0.007  -0.009
  46.775    -0.000  -0.005   0.006
  46.818    -0.001  -0.001   0.012
  46.862     0.000   0.003   0.003
  46.906     0.002   0.001  -0.020
  46.949    -0.000  -0.005  -0.028
  46.993    -0.003  -0.000   0.009
  47.037    -0.002   0.004   0.014
  47.080     0.001   0.002  -0.023
  47.124     0.000   0.002  -0.004
  47.168    -0.001  -0.002  -0.002
  47.211    -0.001   0.006  -0.029
  47.255    -0.002   0.013  -0.006
  47.298    -0.000   0.001   0.009
  47.342     0.000  -0.004  -0.000
  47.386    -0.001  -0.001  -0.026
  47.429    -0.001   0.007  -0.038
  47.473    -0.003   0.014  -0.016
  47.517    -0.004   0.005   0.000
  47.560    -0.001  -0.003   0.001
  47.604    -0.000   0.003   0.005
  47.647    -0.000   0.003   0.007
  47.691    -0.001   0.003   0.006
  47.735    -0.002   0.007  -0.001
  47.778    -0.001   0.004  -0.001
  47.822     0.001  -0.004   0.011
  47.866    -0.001  -0.010   0.010
  47.909    -0.001  -0.003   0.000
  47.953    -0.000   0.007  -0.016
  47.997    -0.001   0.001  -0.005
  48.040    -0.001  -0.005   0.019
  48.084     0.001  -0.002   0.010
  48.127     0.001  -0.002   0.014
  48.171    -0.001  -0.008   0.011
  48.215    -0.001  -0.006  -0.005
  48.258     0.002   0.002   0.021
  48.302     0.000  -0.001   0.035
  48.346    -0.001   0.002   0.005
  48.389     0.001   0.002  -0.017
  48.433     0.001  -0.003  -0.003
  48.477     0.001  -0.004   0.003
  48.520     0.001  -0.006   0.001
  48.564    -0.001  -0.006   0.023
  48.607    -0.000  -0.003   0.023
  48.651     0.000  -0.003   0.009
  48.695    -0.001  -0.005   0.000
  48.738     0.001  -0.003   0.011
  48.782     0.003  -0.001   0.018
  48.826    -0.000   0.000  -0.009
  48.869     0.000  -0.006  -0.011
  48.913     0.001  -0.008  -0.003
  48.956    -0.002  -0.000  -0.018
  49.000     0.000   0.006  -0.016
  49.044     0.003   0.006  -0.008
  49.087     0.002  -0.001  -0.006
  49.131     0.001   0.001  -0.019
  49.175     0.002   0.009  -0.039
  49.218     0.001   0.009  -0.014
  49.262     0.000   0.010   0.021
  49.306     0.001   0.007   0.012
  49.349     0.002   0.002  -0.023
  49.393     0.001  -0.000  -0.029
  49.436     0.001   0.003  -0.012
  49.480     0.000   0.007  -0.003
  49.524    -0.001  -0.001  -0.005
  49.567    -0.002  -0.001  -0.018
  49.611    -0.001   0.008  -0.001
  49.655     0.001   0.004   0.008
  49.698     0.000  -0.002  -0.008
  49.742    -0.002   0.001   0.005
  49.786    -0.001  -0.004   0.021
  49.829     0.000  -0.003   0.010
  49.873     0.001   0.006  -0.000
  49.916     0.001  -0.005   0.021
  49.960    -0.002  -0.008   0.026
  50.004    -0.002   0.004  -0.011
  50.047     0.001   0.000  -0.003
  50.091     0.001  -0.002   0.015
  50.135    -0.001  -0.003  -0.015
  50.178    -0.000  -0.006  -0.018
  50.222    -0.001  -0.007   0.024
  50.265    -0.002  -0.008   0.022
  50.309    -0.001   0.002  -0.017
  50.353     0.000   0.001   0.004
  50.396     0.000  -0.004   0.045
  50.440    -0.000  -0.000   0.022
  50.484    -0.001  -0.007   0.005
  50.527    -0.001  -0.006   0.011
  50.571    -0.001   0.002  -0.013
  50.615    -0.000  -0.004  -0.022
  50.658    -0.001  -0.004  -0.030
  50.702    -0.002   0.000  -0.018
  50.745    -0.001  -0.006   0.025
  50.789    -0.002  -0.005   0.017
  50.833    -0.001   0.001   0.008
  50.876     0.001   0.005   0.020
  50.920    -0.001   0.006   0.006
  50.964    -0.003   0.001  -0.009
  51.007     0.001   0.000  -0.002
  51.051     0.002   0.004   0.020
  51.095     0.000   0.006   0.015
  51.138     0.000   0.008  -0.008
  51.182    -0.000   0.003  -0.032
  51.225    -0.000   0.000  -0.025
  51.269     0.000   0.003  -0.002
  51.313    -0.001   0.005  -0.029
  51.356    -0.000   0.006  -0.049
  51.400     0.001   0.002  -0.006
  51.444    -0.000   0.002   0.021
  51.487    -0.001   0.008  -0.007
  51.531     0.002   0.004  -0.021
  51.574     0.003  -0.002  -0.020
  51.618     0.001   0.007  -0.011
  51.662     0.001   0.006   0.011
  51.705     0.002  -0.001   0.014
  51.749     0.001  -0.003   0.010
  51.793     0.000  -0.001  -0.006
  51.836     0.001   0.001  -0.024
  51.880     0.002  -0.002   0.003
  51.924     0.001   0.001   0.023
  51.967     0.000  -0.003   0.008
  52.011     0.001  -0.003   0.008
  52.054     0.001  -0.003   0.012
  52.098     0.001  -0.011  -0.002
  52.142     0.001  -0.011  -0.001
  52.185     0.000  -0.004   0.014
  52.229     0.000   0.000   0.023
  52.273     0.000  -0.002   0.021
  52.316    -0.000  -0.002   0.019
  52.360     0.001  -0.002   0.009
  52.404     0.002  -0.001   0.006
  52.447    -0.000  -0.007   0.000
  52.491     0.000  -0.009  -0.017
  52.534     0.001   0.000   0.012
  52.578    -0.002   0.001   0.024
  52.622    -0.002  -0.001   0.001
  52.665    -0.002  -0.004  -0.005
  52.709     0.001  -0.006  -0.020
  52.753     0.002  -0.002   0.007
  52.796    -0.001  -0.003   0.026
  52.840    -0.003  -0.005  -0.021
  52.883    -0.001  -0.003  -0.036
  52.927     0.001  -0.002  -0.006
  52.971     0.001   0.006  -0.000
  53.014    -0.000   0.007  -0.004
  53.058    -0.001   0.004  -0.004
  53.102    -0.002   0.004  -0.005
  53.145    -0.002   0.003   0.008
  53.189    -0.004   0.013   0.008
  53.233    -0.004   0.012   0.001
  53.276    -0.001   0.002  -0.010
  53.320     0.000   0.005  -0.015
  53.363    -0.000   0.009  -0.014
  53.407    -0.001   0.003  -0.021
  53.451    -0.001   0.003  -0.008
  53.494    -0.002   0.005  -0.004
  53.538    -0.002   0.007   0.005
  53.582    -0.001   0.008   0.019
  53.625     0.000   0.000   0.011
  53.669     0.000   0.001   0.002
  53.713     0.001   0.002  -0.009
  53.756     0.001  -0.001  -0.006
  53.800    -0.000   0.000  -0.013
  53.843     0.000  -0.001  -0.033
  53.887     0.001   0.000  -0.014
  53.931    -0.000  -0.004   0.023
  53.974    -0.001  -0.009   0.023
  54.018     0.000  -0.005  -0.000
  54.062     0.001  -0.006   0.004
  54.105     0.000  -0.006   0.027
  54.149     0.002  -0.002   0.015
  54.192     0.003   0.001  -0.005
  54.236     0.000  -0.002   0.007
  54.280     0.000  -0.016   0.007
  54.323     0.003  -0.010   0.001
  54.367     0.002   0.002   0.007
  54.411     0.001   0.001  -0.000
  54.454     0.001  -0.007  -0.010
  54.498    -0.000  -0.012  -0.017
  54.542     0.002  -0.005  -0.001
  54.585     0.004   0.000   0.016
  54.629     0.002  -0.003   0.006
  54.672    -0.001  -0.003  -0.005
  54.716    -0.000  -0.002  -0.005
  54.760     0.001  -0.006   0.009
  54.803     0.002  -0.005   0.010
  54.847     0.002   0.005   0.008
  54.891     0.001   0.007   0.023
  54.934     0.000   0.003   0.005
  54.978    -0.002   0.002   0.001
  55.022    -0.001   0.004   0.021
  55.065     0.000   0.006  -0.010
  55.109     0.001   0.005  -0.027
  55.152     0.002   0.009  -0.014
  55.196    -0.001   0.006  -0.003
  55.240    -0.002  -0.001   0.007
  55.283    -0.001   0.004  -0.010
  55.327    -0.001   0.004  -0.025
  55.371     0.000   0.005  -0.030
  55.414    -0.000   0.010  -0.017
  55.458    -0.002   0.006   0.023
  55.501    -0.001   0.004   0.014
  55.545    -0.001   0.005  -0.028
  55.589    -0.002   0.005  -0.019
  55.632    -0.001   0.008   0.002
  55.676    -0.002   0.011  -0.006
  55.720    -0.002   0.000  -0.014
  55.763    -0.001  -0.007  -0.014
  55.807    -0.001   0.000  -0.016
  55.851    -0.002   0.002   0.007
  55.894    -0.003  -0.000   0.029
  55.938    -0.003   0.002   0.018
  55.981    -0.002   0.003   0.028
  56.025    -0.001  -0.004   0.025
  56.069    -0.001  -0.007  -0.003
  56.112    -0.000  -0.005   0.008
  56.156    -0.000  -0.005   0.027
  56.200    -0.001  -0.008   0.013
  56.243    -0.001  -0.009  -0.001
  56.287    -0.001  -0.006   0.011
  56.331    -0.000  -0.006  -0.002
  56.374     0.000  -0.008  -0.017
  56.418     0.001  -0.010  -0.005
  56.461     0.001  -0.007  -0.007
  56.505     0.001  -0.003  -0.011
  56.549     0.001  -0.003  -0.008
  56.592    -0.000  -0.004   0.001
  56.636     0.002  -0.006  -0.004
  56.680     0.002  -0.005  -0.015
  56.723     0.002  -0.004  -0.002
  56.767     0.005  -0.001   0.011
  56.810     0.004   0.000  -0.003
  56.854     0.000   0.001  -0.005
  56.898     0.001   0.002   0.006
  56.941     0.002   0.000   0.008
  56.985     0.002   0.003   0.014
  57.029     0.002   0.005   0.003
  57.072     0.002   0.004  -0.011
  57.116     0.001   0.007  -0.016
  57.160     0.002   0.005  -0.001
  57.203     0.003   0.003   0.016
  57.247     0.001   0.004   0.010
  57.290     0.001   0.003   0.006
  57.334     0.002   0.005   0.002
  57.378     0.000   0.007   0.006
  57.421     0.001   0.007   0.007
  57.465     0.000   0.008  -0.017
  57.509    -0.001   0.009  -0.017
  57.552     0.001   0.002   0.004
  57.596    -0.002   0.001  -0.004
  57.640    -0.003   0.004  -0.010
  57.683    -0.001   0.003  -0.004
  57.727    -0.002   0.006  -0.013
  57.770    -0.001   0.006  -0.027
  57.814    -0.000   0.002  -0.004
  57.858    -0.001  -0.004   0.008
  57.901    -0.000  -0.004   0.002
  57.945    -0.002   0.002   0.018
  57.989    -0.005   0.004  -0.000
  58.032    -0.004  -0.005  -0.001
  58.076    -0.002  -0.010   0.020
  58.119    -0.001   0.000  -0.002
  58.163    -0.002   0.003  -0.005
  58.207    -0.001  -0.008   0.010
  58.250    -0.001  -0.007   0.008
  58.294    -0.002  -0.003   0.005
  58.338     0.000   0.001   0.002
  58.381     0.000   0.001   0.001
  58.425    -0.002  -0.008   0.003
  58.469    -0.003  -0.011   0.005
  58.512    -0.001  -0.001  -0.004
  58.556    -0.001   0.001  -0.023
  58.599    -0.001  -0.009  -0.019
  58.643     0.000  -0.011   0.009
  58.687    -0.001  -0.001   0.017
  58.730    -0.002  -0.002   0.000
  58.774    -0.002  -0.011   0.004
  58.818     0.000  -0.009   0.010
  58.861     0.001  -0.003   0.006
  58.905     0.002   0.002   0.013
  58.948     0.002   0.001   0.000
  58.992    -0.001  -0.003   0.004
  59.036     0.002  -0.003   0.013
  59.079     0.004   0.002  -0.004
  59.123     0.003   0.008  -0.004
  59.167     0.002   0.010   0.003
  59.210     0.001   0.003  -0.006
  59.254     0.001  -0.002  -0.013
  59.298     0.002   0.004  -0.012
  59.341     0.004   0.007  -0.005
  59.385     0.004   0.004  -0.003
  59.428     0.002   0.005  -0.020
  59.472     0.002   0.005  -0.026
  59.516     0.000   0.001  -0.017
  59.559    -0.000   0.003  -0.002
  59.603     0.003   0.007   0.019
  59.647     0.003   0.003   0.007
  59.690     0.001   0.003  -0.016
  59.734     0.002   0.008  -0.003
  59.778     0.002   0.004   0.003
  59.821     0.001   0.006  -0.005
  59.865    -0.000   0.014   0.006
  59.908     0.000   0.008   0.023
  59.952     0.001   0.003   0.027
