 Substance:   Al_U       MP_SQL 1.56 2023/12/12 10:42:25
 Input files: ./data/Al_U_large_n0001.dat to ./data/Al_U_large_n0001.dat step           1
 OMP processes  =            2
   3.07999992      0.365513861      -1.02813041      -3.00923824    
   3.08999991      0.356804013      -1.04641259      -2.85719180    
   3.09999990      0.341449052      -1.05524921      -2.72233987    
   3.10999990      0.324531436      -1.06173909      -2.58235264    
   3.11999989      0.311266452      -1.07163608      -2.42508364    
   3.12999988      0.302784324      -1.08618009      -2.25447822    
   3.13999987      0.293491244      -1.10079086      -2.10017562    
   3.14999986      0.278939664      -1.11228025      -1.96483576    
   3.15999985      0.259223938      -1.12044549      -1.82427359    
   3.16999984      0.237239510      -1.12635720      -1.64470053    
   3.17999983      0.215054378      -1.13079393      -1.40927851    
   3.18999982      0.191427305      -1.13207877      -1.14484811    
   3.19999981      0.166934624      -1.13150167     -0.883626103    
   3.21000004      0.144098520      -1.13074875     -0.645931602    
   3.22000003      0.127563447      -1.13342726     -0.416920543    
   3.23000002      0.116187997      -1.13877869     -0.199694186    
   3.24000001      0.104105383      -1.14371848      -1.93691812E-02
   3.25000000       8.71103853E-02  -1.14684725      0.120708719    
   3.25999999       6.47711083E-02  -1.14805102      0.237309143    
   3.26999998       4.37953994E-02  -1.15175509      0.387813210    
   3.27999997       3.00417542E-02  -1.16027343      0.596412003    
   3.28999996       2.46292390E-02  -1.17328489      0.831097126    
   3.29999995       2.20731534E-02  -1.18636179       1.01477027    
   3.30999994       1.53046045E-02  -1.19540143       1.09361017    
   3.31999993       1.80630805E-03  -1.20010746       1.08656597    
   3.32999992      -1.48617951E-02  -1.20422220       1.07148552    
   3.33999991      -3.13870125E-02  -1.21142340       1.09439015    
   3.34999990      -4.74635772E-02  -1.22128963       1.12702143    
   3.35999990      -6.42179474E-02  -1.23198521       1.10750437    
   3.36999989      -8.01965520E-02  -1.24091625       1.01510441    
   3.37999988      -9.06222239E-02  -1.24860013      0.903877676    
   3.38999987      -9.24793780E-02  -1.25482631      0.846111238    
   3.39999986      -9.03477967E-02  -1.25788498      0.848567605    
   3.40999985      -9.23343822E-02  -1.25464344      0.855422139    
   3.41999984     -0.103316031      -1.24455953      0.812398553    
   3.42999983     -0.122473389      -1.22798383      0.686810851    
   3.43999982     -0.145329773      -1.20591426      0.474739373    
   3.44999981     -0.166187167      -1.18262875      0.220135555    
   3.46000004     -0.180717558      -1.16498852       7.15954229E-04
   3.47000003     -0.188566446      -1.15690911     -0.132211715    
   3.48000002     -0.192848206      -1.15638483     -0.180102661    
   3.49000001     -0.198886618      -1.15407300     -0.215920165    
   3.50000000     -0.207935974      -1.14564013     -0.280357212    
   3.50999999     -0.218456656      -1.13110840     -0.378484845    
   3.51999998     -0.227988601      -1.11568975     -0.482347101    
   3.52999997     -0.235207856      -1.10321116     -0.555872679    
   3.53999996     -0.240017414      -1.09567451     -0.570302367    
   3.54999995     -0.243523344      -1.09040987     -0.526820064    
   3.55999994     -0.248245314      -1.08151460     -0.471117675    
   3.56999993     -0.257182896      -1.06222081     -0.479766190    
   3.57999992     -0.272095770      -1.03006768     -0.603009284    
   3.58999991     -0.290190458     -0.990402818     -0.804882765    
   3.59999990     -0.305622667     -0.952670574     -0.987842262    
   3.60999990     -0.314024091     -0.923949718      -1.07857287    
   3.61999989     -0.314789712     -0.904881120      -1.05793941    
   3.62999988     -0.312774867     -0.889470220     -0.988969147    
   3.63999987     -0.313119859     -0.871125102     -0.934255123    
   3.64999986     -0.317198813     -0.845968544     -0.913096607    
   3.65999985     -0.323658645     -0.814407349     -0.923549533    
   3.66999984     -0.328857690     -0.781033754     -0.935412288    
   3.67999983     -0.332583278     -0.749766290     -0.959796607    
   3.68999982     -0.335580200     -0.723839164      -1.00517297    
   3.69999981     -0.338004887     -0.705155253      -1.05478573    
   3.70999980     -0.338466614     -0.693015516      -1.06814206    
   3.72000003     -0.337775856     -0.683321178      -1.03138745    
   3.73000002     -0.337908119     -0.671508670     -0.960180819    
   3.74000001     -0.342525095     -0.653130949     -0.917887092    
   3.75000000     -0.351164162     -0.628977597     -0.931178272    
   3.75999999     -0.360546470     -0.601113796     -0.984927177    
   3.76999998     -0.367048264     -0.572464466      -1.03122437    
   3.77999997     -0.370405167     -0.544077575      -1.04527807    
   3.78999996     -0.372283250     -0.515986025      -1.01632559    
   3.79999995     -0.375362635     -0.487004757     -0.967079580    
   3.80999994     -0.378084481     -0.458123296     -0.887594700    
   3.81999993     -0.379292011     -0.429873079     -0.792379737    
   3.82999992     -0.379151642     -0.403111070     -0.704142749    
   3.83999991     -0.379386216     -0.378115535     -0.638864040    
   3.84999990     -0.381555706     -0.354297340     -0.604952216    
   3.85999990     -0.385397106     -0.330754399     -0.602108181    
   3.86999989     -0.389586478     -0.306682110     -0.631654441    
   3.87999988     -0.392641068     -0.281498700     -0.682251990    
   3.88999987     -0.393915415     -0.255913436     -0.726260483    
   3.89999986     -0.392759472     -0.230853602     -0.726368785    
   3.90999985     -0.389305145     -0.207193300     -0.674102962    
   3.91999984     -0.384821624     -0.183613017     -0.599642515    
   3.92999983     -0.378441662     -0.158865780     -0.495872229    
   3.93999982     -0.370377511     -0.132408246     -0.357493997    
   3.94999981     -0.361315966     -0.105265468     -0.191695288    
   3.95999980     -0.353745669      -7.85320252E-02  -5.29689714E-02
   3.97000003     -0.351039320      -5.29911444E-02  -1.29907858E-02
   3.98000002     -0.352746248      -2.90233064E-02  -6.32065386E-02
   3.99000001     -0.355480790      -6.47300994E-03 -0.129981205    
   4.00000000     -0.355725646       1.53424302E-02 -0.142353818    
   4.00999975     -0.353581518       3.85983922E-02 -0.109110266    
   4.01999998     -0.350151151       6.52016699E-02  -6.76547661E-02
   4.02999973     -0.346556693       9.52821076E-02  -4.52611148E-02
   4.03999996     -0.342523247      0.126814663      -3.17499526E-02
   4.04999971     -0.337162137      0.156293646      -1.29616819E-02
   4.05999994     -0.331621170      0.181392834      -6.69504516E-03
   4.06999969     -0.325150162      0.202007145      -2.39233486E-03
   4.07999992     -0.317592114      0.220848188       2.31352169E-02
   4.08999968     -0.309166402      0.242344558       8.80251229E-02
   4.09999990     -0.300630003      0.269671440      0.201832741    
   4.11000013     -0.294526875      0.301997900      0.324012965    
   4.11999989     -0.291139513      0.335571826      0.429203510    
   4.13000011     -0.289829612      0.366019219      0.490706891    
   4.13999987     -0.286998600      0.393111557      0.531071603    
   4.15000010     -0.279770851      0.418972880      0.586597025    
   4.15999985     -0.267382950      0.445598304      0.681874812    
   4.17000008     -0.252129406      0.472776830      0.810346127    
   4.17999983     -0.240524739      0.497708648      0.896356106    
   4.19000006     -0.234474555      0.519495070      0.919089675    
   4.19999981     -0.231861353      0.539283156      0.903554022    
   4.21000004     -0.227492556      0.559172213      0.905189693    
   4.21999979     -0.218766078      0.580481589      0.955446184    
   4.23000002     -0.207754299      0.603680849       1.03746200    
   4.23999977     -0.196858630      0.630308986       1.15129745    
   4.25000000     -0.189285100      0.659100592       1.26711798    
   4.25999975     -0.183339134      0.687931120       1.39215612    
   4.26999998     -0.178366050      0.711742103       1.49019766    
   4.27999973     -0.171088144      0.729504764       1.56012595    
   4.28999996     -0.160963878      0.743027687       1.59552097    
   4.29999971     -0.148468733      0.756389201       1.60497618    
   4.30999994     -0.134593189      0.772278965       1.61336625    
   4.31999969     -0.121204816      0.790918291       1.62226033    
   4.32999992     -0.109228112      0.810757995       1.63413823    
   4.33999968      -9.92406756E-02  0.830233157       1.64755392    
   4.34999990      -9.13520753E-02  0.848519742       1.65335953    
   4.36000013      -8.42183903E-02  0.864893973       1.65518141    
   4.36999989      -7.86167234E-02  0.875854015       1.62732089    
   4.38000011      -7.50109330E-02  0.879594564       1.57090139    
   4.38999987      -7.47193247E-02  0.874720514       1.49009287    
   4.40000010      -7.44608715E-02  0.865830123       1.44656873    
   4.40999985      -7.11812824E-02  0.856869996       1.46033013    
   4.42000008      -6.47392049E-02  0.847822905       1.49005795    
   4.42999983      -5.80856539E-02  0.835076571       1.46719515    
   4.44000006      -5.36369272E-02  0.816618025       1.36354470    
   4.44999981      -5.03557138E-02  0.794360578       1.22375202    
   4.46000004      -4.66823243E-02  0.772521913       1.10272670    
   4.46999979      -4.24914062E-02  0.752349973       1.02627325    
   4.48000002      -3.80356349E-02  0.734179616       1.00117648    
   4.48999977      -3.33513469E-02  0.717484295       1.01744545    
   4.50000000      -2.83033326E-02  0.702114582       1.05317330    
   4.50999975      -2.41054446E-02  0.685791850       1.05927813    
   4.51999998      -2.35178489E-02  0.665846109      0.973460317    
   4.52999973      -2.62939297E-02  0.641281009      0.786233008    
   4.53999996      -3.02604828E-02  0.614800274      0.542902887    
   4.54999971      -3.07582207E-02  0.590773344      0.331758052    
   4.55999994      -2.64045615E-02  0.570807278      0.202400848    
   4.56999969      -1.84474401E-02  0.553953409      0.148557603    
   4.57999992      -1.11366455E-02  0.537669539      0.111416452    
   4.58999968      -6.65080501E-03  0.520835280       5.24136722E-02
   4.59999990      -5.91215538E-03  0.502729475      -4.65044305E-02
   4.61000013      -7.96810724E-03  0.481945962     -0.172222510    
   4.61999989      -1.02910260E-02  0.457492679     -0.293663472    
   4.63000011      -1.01720849E-02  0.430232406     -0.381504655    
   4.63999987      -6.58172183E-03  0.402618259     -0.427879870    
   4.65000010      -2.30489124E-04  0.377724320     -0.445968479    
   4.65999985       4.99822665E-03  0.356870770     -0.478656739    
   4.67000008       7.73332221E-03  0.339548320     -0.538247406    
   4.67999983       6.64848089E-03  0.323197842     -0.628669500    
   4.69000006       1.33237219E-03  0.305615366     -0.747946322    
   4.69999981      -5.42216329E-03  0.287012339     -0.865667820    
   4.71000004      -1.02109574E-02  0.268691152     -0.954555631    
   4.71999979      -8.44225381E-03  0.252631098     -0.975577891    
   4.73000002      -4.23936617E-05  0.238339633     -0.930930257    
   4.73999977       1.06874984E-02  0.223879769     -0.862607300    
   4.75000000       1.94138326E-02  0.208233938     -0.807283223    
   4.75999975       2.42545269E-02  0.191464230     -0.776436687    
   4.76999998       2.66243462E-02  0.175006852     -0.757855594    
   4.77999973       2.74972189E-02  0.159590736     -0.750515640    
   4.78999996       2.81057302E-02  0.144458145     -0.757445812    
   4.79999971       2.92039514E-02  0.129429266     -0.771608949    
   4.80999994       3.14153247E-02  0.115308940     -0.779024601    
   4.81999969       3.43476683E-02  0.104227327     -0.770662487    
   4.82999992       3.74670550E-02   9.70032066E-02 -0.744487643    
   4.83999968       4.19440195E-02   9.17705819E-02 -0.687248528    
   4.84999990       4.62394431E-02   8.48559067E-02 -0.613005877    
   4.85999966       4.95177694E-02   7.55827874E-02 -0.533274174    
   4.86999989       5.16428053E-02   6.76054806E-02 -0.462170005    
   4.88000011       5.42064235E-02   6.55341521E-02 -0.403545588    
   4.88999987       5.99194989E-02   7.06303939E-02 -0.338733673    
   4.90000010       6.63688257E-02   7.86880776E-02 -0.283248961    
   4.90999985       6.85568154E-02   8.35238099E-02 -0.268790185    
   4.92000008       6.26857206E-02   8.13717991E-02 -0.318689287    
   4.92999983       5.35611510E-02   7.33005479E-02 -0.383580357    
   4.94000006       4.96618524E-02   6.41680360E-02 -0.382807344    
   4.94999981       5.82369901E-02   5.97008616E-02 -0.250041485    
   4.96000004       7.56303594E-02   6.17572442E-02  -2.68453732E-02
   4.96999979       9.17176306E-02   6.87346905E-02  0.177882612    
   4.98000002       9.93219391E-02   7.70571977E-02  0.278170913    
   4.98999977       9.84884351E-02   8.41477066E-02  0.264404804    
   5.00000000       9.52524319E-02   8.89067575E-02  0.202774540    
   5.00999975       9.57256630E-02   9.10532698E-02  0.182219088    
   5.01999998      0.100150801       9.02837291E-02  0.238076329    
   5.02999973      0.105420291       8.65523890E-02  0.351562649    
   5.03999996      0.108999670       8.07112306E-02  0.476440191    
   5.04999971      0.110037677       7.38440081E-02  0.562488556    
   5.05999994      0.109823883       6.74789473E-02  0.600015044    
   5.06999969      0.110715836       6.32063374E-02  0.620579839    
   5.07999992      0.112319611       6.14421256E-02  0.651989818    
   5.08999968      0.114563234       6.19875081E-02  0.707265019    
   5.09999990      0.118093885       6.29259869E-02  0.777492523    
   5.10999966      0.121898890       6.26300424E-02  0.824721098    
   5.11999989      0.127154857       6.10696785E-02  0.842778265    
   5.13000011      0.132403508       5.84689379E-02  0.818062127    
   5.13999987      0.137267366       5.50009683E-02  0.759424865    
   5.15000010      0.144055992       5.09264469E-02  0.709528148    
   5.15999985      0.154597640       4.74983789E-02  0.708518803    
   5.17000008      0.168182492       4.51827683E-02  0.765132725    
   5.17999983      0.180641294       4.33485582E-02  0.836832941    
   5.19000006      0.187439635       3.90023887E-02  0.865542114    
   5.19999981      0.188100189       2.91175749E-02  0.839743316    
   5.21000004      0.184936151       1.26940217E-02  0.781873286    
   5.21999979      0.181768179      -8.01337976E-03  0.727735460    
   5.23000002      0.179973558      -2.86168158E-02  0.673866630    
   5.23999977      0.180748612      -4.48765755E-02  0.618021011    
   5.25000000      0.182374507      -5.58393933E-02  0.546922684    
